date,price
2012-01-05,60.700001
2012-01-06,59.5
2012-01-09,60.25
2012-01-10,59.849998
2012-01-11,60.450001
2012-01-12,59.700001
2012-01-13,60.049999
2012-01-16,59.650002
2012-01-17,61.599998
2012-01-18,61.950001
2012-01-19,62.25
2012-01-20,64.550003
2012-01-26,65.050003
2012-01-27,65.650002
2012-01-30,65
2012-01-31,65.050003
2012-02-01,64.849998
2012-02-02,66.949997
2012-02-03,66.900002
2012-02-06,67.849998
2012-02-07,68.400002
2012-02-08,69.699997
2012-02-09,69.300003
2012-02-10,69.199997
2012-02-13,68.849998
2012-02-14,68.5
2012-02-15,69.75
2012-02-16,68.849998
2012-02-17,70.5
2012-02-20,70.849998
2012-02-21,71.650002
2012-02-22,71.25
2012-02-23,70.099998
2012-02-24,70.449997
2012-02-27,69.550003
2012-02-28,69.150002
2012-02-29,70
2012-03-01,69.199997
2012-03-02,70.400002
2012-03-05,69.400002
2012-03-06,68.800003
2012-03-07,67.75
2012-03-08,67.650002
2012-03-09,68.349998
2012-03-12,67.949997
2012-03-13,68.800003
2012-03-14,69.300003
2012-03-15,70.25
2012-03-16,70.050003
2012-03-20,70
2012-03-21,70.050003
2012-03-22,70
2012-03-23,69.099998
2012-03-26,68.900002
2012-03-27,70
2012-03-28,69.599998
2012-03-29,69.300003
2012-03-30,68.349998
2012-04-02,68.699997
2012-04-03,69.550003
2012-04-05,68.800003
2012-04-10,67.550003
2012-04-11,66.349998
2012-04-12,66.5
2012-04-13,67.900002
2012-04-16,66.949997
2012-04-17,67.199997
2012-04-18,68.349998
2012-04-19,69.199997
2012-04-20,69.400002
2012-04-23,68.25
2012-04-24,68.599998
2012-04-25,69.099998
2012-04-26,69.849998
2012-04-27,69.449997
2012-04-30,70.699997
2012-05-02,71.300003
2012-05-03,71.650002
2012-05-04,70.75
2012-05-07,68.75
2012-05-08,69.050003
2012-05-09,69.5
2012-05-10,69.099998
2012-05-11,68.400002
2012-05-14,67.699997
2012-05-15,68.800003
2012-05-16,66.449997
2012-05-17,65.800003
2012-05-18,63.75
2012-05-21,63.099998
2012-05-22,63.5
2012-05-23,62.75
2012-05-24,62.150002
2012-05-25,62.700001
2012-05-28,62.799999
2012-05-29,63
2012-05-30,61.25
2012-05-31,61.25
2012-06-01,60.849998
2012-06-04,60.150002
2012-06-05,60.349998
2012-06-06,61.900002
2012-06-07,63.200001
2012-06-08,63
2012-06-11,64.849998
2012-06-12,64.349998
2012-06-13,65.400002
2012-06-14,65.25
2012-06-15,66.800003
2012-06-18,67.449997
2012-06-19,66.900002
2012-06-20,68.449997
2012-06-21,68.25
2012-06-22,67.449997
2012-06-25,67.800003
2012-06-26,68.199997
2012-06-27,68.400002
2012-06-28,68.150002
2012-06-29,68.550003
2012-07-03,69.5
2012-07-04,68.599998
2012-07-05,68.949997
2012-07-06,68.449997
2012-07-09,67.699997
2012-07-10,67.75
2012-07-11,68.099998
2012-07-12,67.099998
2012-07-13,66.550003
2012-07-16,67.099998
2012-07-17,67.949997
2012-07-18,66.550003
2012-07-19,66.900002
2012-07-20,66.900002
2012-07-23,63.099998
2012-07-24,62.049999
2012-07-25,62.25
2012-07-26,62.5
2012-07-27,64.150002
2012-07-30,65.25
2012-07-31,65.650002
2012-08-01,65.699997
2012-08-02,65.650002
2012-08-03,65.599998
2012-08-06,67.050003
2012-08-07,67.349998
