date,price
4 Mar 2011,51
7 Mar 2011,51.299999
8 Mar 2011,51.849998
9 Mar 2011,52.349998
10 Mar 2011,52.900002
11 Mar 2011,52.450001
14 Mar 2011,52.049999
15 Mar 2011,51.200001
16 Mar 2011,51.150002
17 Mar 2011,51.049999
18 Mar 2011,50.150002
21 Mar 2011,50.900002
22 Mar 2011,51.150002
23 Mar 2011,50.849998
24 Mar 2011,50.5
25 Mar 2011,50.5
28 Mar 2011,50.849998
29 Mar 2011,51.450001
30 Mar 2011,52.150002
31 Mar 2011,52
1 Apr 2011,52
4 Apr 2011,52.299999
6 Apr 2011,52.799999
7 Apr 2011,52.799999
8 Apr 2011,52.549999
11 Apr 2011,52.549999
12 Apr 2011,52.900002
13 Apr 2011,53.700001
14 Apr 2011,53.599998
15 Apr 2011,53.049999
18 Apr 2011,54.299999
19 Apr 2011,54.049999
20 Apr 2011,53.849998
21 Apr 2011,54.049999
26 Apr 2011,53.75
27 Apr 2011,53.900002
28 Apr 2011,53.75
29 Apr 2011,54.349998
3 May 2011,55.25
4 May 2011,55
5 May 2011,55
6 May 2011,52.299999
9 May 2011,52.75
11 May 2011,52.599998
12 May 2011,52.450001
13 May 2011,54.25
16 May 2011,53.799999
17 May 2011,53.650002
18 May 2011,53.849998
19 May 2011,54.200001
20 May 2011,54.25
23 May 2011,53.5
24 May 2011,53.799999
25 May 2011,53.900002
26 May 2011,54.049999
27 May 2011,54.599998
30 May 2011,54.599998
31 May 2011,55.549999
1 Jun 2011,56.299999
2 Jun 2011,55.200001
3 Jun 2011,54.549999
7 Jun 2011,55.700001
8 Jun 2011,55.400002
9 Jun 2011,55.950001
10 Jun 2011,55.549999
13 Jun 2011,55.700001
14 Jun 2011,56
15 Jun 2011,56.950001
16 Jun 2011,56.349998
17 Jun 2011,55.049999
20 Jun 2011,55.650002
21 Jun 2011,56.25
22 Jun 2011,57.200001
23 Jun 2011,56.299999
24 Jun 2011,57.150002
27 Jun 2011,58.5
28 Jun 2011,59
29 Jun 2011,58
30 Jun 2011,58.900002
4 Jul 2011,58.349998
5 Jul 2011,57.349998
6 Jul 2011,57.900002
7 Jul 2011,57.5
8 Jul 2011,58.5
11 Jul 2011,58.049999
12 Jul 2011,57.650002
13 Jul 2011,58
14 Jul 2011,58.200001
15 Jul 2011,58.650002
18 Jul 2011,59.049999
19 Jul 2011,59.5
20 Jul 2011,59.650002
21 Jul 2011,58.75
22 Jul 2011,59.599998
25 Jul 2011,59.450001
26 Jul 2011,60.400002
27 Jul 2011,60.849998
28 Jul 2011,63.299999
29 Jul 2011,64.5
1 Aug 2011,62.849998
2 Aug 2011,61.950001
3 Aug 2011,61.25
4 Aug 2011,60.599998
5 Aug 2011,58.75
8 Aug 2011,57.900002
9 Aug 2011,57.75
10 Aug 2011,57.099998
11 Aug 2011,57.299999
12 Aug 2011,56.950001
15 Aug 2011,57.25
16 Aug 2011,58.099998
17 Aug 2011,59.349998
18 Aug 2011,59.200001
19 Aug 2011,57.799999
22 Aug 2011,59.150002
23 Aug 2011,61.400002
24 Aug 2011,61.450001
25 Aug 2011,61
26 Aug 2011,61.400002
29 Aug 2011,62
30 Aug 2011,61.200001
31 Aug 2011,60.400002
1 Sep 2011,61.049999
2 Sep 2011,60.799999
5 Sep 2011,59.549999
6 Sep 2011,60.25
7 Sep 2011,61.400002
8 Sep 2011,60.849998
9 Sep 2011,61.349998
12 Sep 2011,60.099998
14 Sep 2011,61.400002
15 Sep 2011,63.799999
16 Sep 2011,62.450001
19 Sep 2011,62
20 Sep 2011,62.900002
21 Sep 2011,62.349998
22 Sep 2011,61.5
23 Sep 2011,60.549999
26 Sep 2011,62.099998
27 Sep 2011,61.5
28 Sep 2011,60.5
30 Sep 2011,59.849998
3 Oct 2011,60.25
4 Oct 2011,61.599998
6 Oct 2011,61.950001
7 Oct 2011,61.150002
10 Oct 2011,60.950001
11 Oct 2011,59.349998
12 Oct 2011,58.400002
13 Oct 2011,57.099998
14 Oct 2011,58.299999
17 Oct 2011,57.900002
18 Oct 2011,58.5
19 Oct 2011,58.099998
20 Oct 2011,58.450001
21 Oct 2011,60.099998
24 Oct 2011,60.700001
25 Oct 2011,60.400002
26 Oct 2011,59.900002
27 Oct 2011,58.700001
28 Oct 2011,59.25
31 Oct 2011,59.349998
1 Nov 2011,59.299999
2 Nov 2011,59.849998
3 Nov 2011,58.849998
4 Nov 2011,59.099998
7 Nov 2011,59
8 Nov 2011,59.150002
9 Nov 2011,59.5
10 Nov 2011,59.549999
11 Nov 2011,59.5
14 Nov 2011,59.650002
15 Nov 2011,59.200001
16 Nov 2011,59.450001
17 Nov 2011,59.549999
18 Nov 2011,59.450001
21 Nov 2011,59.900002
22 Nov 2011,59.950001
23 Nov 2011,59.349998
24 Nov 2011,59.700001
25 Nov 2011,59.099998
28 Nov 2011,59.599998
29 Nov 2011,59.049999
30 Nov 2011,57.599998
1 Dec 2011,58.549999
2 Dec 2011,57.799999
5 Dec 2011,57.5
6 Dec 2011,56.75
7 Dec 2011,57.5
8 Dec 2011,57.150002
9 Dec 2011,56.700001
12 Dec 2011,56.650002
13 Dec 2011,56.700001
14 Dec 2011,57.599998
15 Dec 2011,56.599998
16 Dec 2011,56.950001
19 Dec 2011,57.549999
20 Dec 2011,57.75
21 Dec 2011,57.25
22 Dec 2011,56.849998
23 Dec 2011,57.049999
24 Dec 2011,null
28 Dec 2011,57.450001
29 Dec 2011,56.950001
30 Dec 2011,57.450001
31 Dec 2011,null
3 Jan 2012,57.950001
4 Jan 2012,58.099998
5 Jan 2012,58.099998
6 Jan 2012,57.700001
9 Jan 2012,57.900002
10 Jan 2012,58.150002
11 Jan 2012,57.349998
12 Jan 2012,56.549999
13 Jan 2012,56.25
16 Jan 2012,55.450001
17 Jan 2012,55.549999
18 Jan 2012,54.049999
19 Jan 2012,53.549999
20 Jan 2012,53.299999
26 Jan 2012,53.450001
27 Jan 2012,54.700001
30 Jan 2012,55.849998
31 Jan 2012,55.950001
1 Feb 2012,56.099998
2 Feb 2012,55.900002
3 Feb 2012,55.900002
6 Feb 2012,56.099998
7 Feb 2012,55.950001
8 Feb 2012,56.150002
9 Feb 2012,55.599998
10 Feb 2012,55.950001
13 Feb 2012,55.799999
14 Feb 2012,55.349998
15 Feb 2012,55.5
16 Feb 2012,55.599998
17 Feb 2012,55.950001
20 Feb 2012,55.5
21 Feb 2012,55.650002
22 Feb 2012,55.75
23 Feb 2012,56.200001
24 Feb 2012,56.099998
27 Feb 2012,55.799999
28 Feb 2012,56.849998
29 Feb 2012,58.099998
1 Mar 2012,57.900002
2 Mar 2012,58.049999
5 Mar 2012,58.049999
6 Mar 2012,57.200001
7 Mar 2012,57.450001
8 Mar 2012,58.75
9 Mar 2012,59.150002
12 Mar 2012,59.299999
13 Mar 2012,59.5
14 Mar 2012,58.900002
15 Mar 2012,58.150002
16 Mar 2012,58.299999
20 Mar 2012,57.099998
21 Mar 2012,56.849998
22 Mar 2012,56.900002
23 Mar 2012,56.349998
26 Mar 2012,56.75
27 Mar 2012,57.349998
28 Mar 2012,57.400002
29 Mar 2012,57
30 Mar 2012,57
2 Apr 2012,57.049999
3 Apr 2012,57.400002
5 Apr 2012,57.299999
10 Apr 2012,57.049999
11 Apr 2012,57.049999
12 Apr 2012,57
13 Apr 2012,57.200001
16 Apr 2012,57.650002
17 Apr 2012,57.799999
18 Apr 2012,58.349998
19 Apr 2012,57.900002
20 Apr 2012,57.5
23 Apr 2012,57.150002
24 Apr 2012,57.150002
25 Apr 2012,57.099998
26 Apr 2012,57.299999
27 Apr 2012,57.450001
30 Apr 2012,58
2 May 2012,58.650002
3 May 2012,58.900002
4 May 2012,58.75
7 May 2012,58
8 May 2012,58.75
9 May 2012,58.400002
10 May 2012,58.400002
11 May 2012,58.299999
14 May 2012,58
15 May 2012,58.5
16 May 2012,57.599998
17 May 2012,57.150002
18 May 2012,58.099998
21 May 2012,57.950001
22 May 2012,57.650002
23 May 2012,57.700001
24 May 2012,57.75
25 May 2012,55.25
28 May 2012,54.599998
29 May 2012,54.700001
30 May 2012,53.75
31 May 2012,54.25
1 Jun 2012,54.099998
4 Jun 2012,54.400002
5 Jun 2012,54.450001
6 Jun 2012,54.450001
7 Jun 2012,54.799999
8 Jun 2012,54.5
11 Jun 2012,55.299999
12 Jun 2012,55.75
13 Jun 2012,55.650002
14 Jun 2012,55.400002
15 Jun 2012,55.950001
18 Jun 2012,56.599998
19 Jun 2012,57.150002
20 Jun 2012,56.599998
21 Jun 2012,56.599998
22 Jun 2012,56
25 Jun 2012,56.650002
26 Jun 2012,57.150002
27 Jun 2012,57.849998
28 Jun 2012,57.5
29 Jun 2012,58.099998
3 Jul 2012,58.599998
4 Jul 2012,58.599998
5 Jul 2012,58.599998
6 Jul 2012,58.900002
9 Jul 2012,58.900002
10 Jul 2012,58.75
11 Jul 2012,58.799999
12 Jul 2012,58.099998
13 Jul 2012,58.150002
16 Jul 2012,58.450001
17 Jul 2012,59.25
18 Jul 2012,59.299999
19 Jul 2012,60
20 Jul 2012,60.450001
23 Jul 2012,60.200001
24 Jul 2012,60.200001
25 Jul 2012,59.25
26 Jul 2012,59.299999
27 Jul 2012,59.900002
30 Jul 2012,60.950001
31 Jul 2012,61
1 Aug 2012,61.450001
2 Aug 2012,62
3 Aug 2012,61.75
6 Aug 2012,61
7 Aug 2012,61.049999
8 Aug 2012,60.549999
9 Aug 2012,60.950001
10 Aug 2012,61.299999
13 Aug 2012,61.950001
14 Aug 2012,62.700001
15 Aug 2012,63.299999
16 Aug 2012,63.25
17 Aug 2012,61.549999
20 Aug 2012,62
21 Aug 2012,62.049999
22 Aug 2012,61.799999
23 Aug 2012,61.599998
24 Aug 2012,61.049999
27 Aug 2012,61.450001
28 Aug 2012,61.150002
29 Aug 2012,61.099998
30 Aug 2012,62.25
31 Aug 2012,62.849998
3 Sep 2012,61.299999
4 Sep 2012,61
5 Sep 2012,60.950001
6 Sep 2012,61.75
7 Sep 2012,63.549999
10 Sep 2012,63.5
11 Sep 2012,63.799999
12 Sep 2012,63.950001
13 Sep 2012,62.700001
14 Sep 2012,62.75
17 Sep 2012,63.25
18 Sep 2012,63.599998
19 Sep 2012,64.300003
20 Sep 2012,64.949997
21 Sep 2012,64.449997
24 Sep 2012,64.5
25 Sep 2012,64.199997
26 Sep 2012,64.300003
27 Sep 2012,64.150002
28 Sep 2012,65.849998
3 Oct 2012,67.099998
4 Oct 2012,66.800003
5 Oct 2012,66.300003
8 Oct 2012,66.099998
9 Oct 2012,66.550003
10 Oct 2012,66.300003
11 Oct 2012,65.300003
12 Oct 2012,66.550003
15 Oct 2012,66.199997
16 Oct 2012,65.449997
17 Oct 2012,65.199997
18 Oct 2012,64.5
19 Oct 2012,64
22 Oct 2012,64.400002
24 Oct 2012,65.050003
25 Oct 2012,65.75
26 Oct 2012,65.650002
29 Oct 2012,65.650002
30 Oct 2012,65.75
31 Oct 2012,65.900002
1 Nov 2012,65.900002
2 Nov 2012,66.599998
5 Nov 2012,66.900002
6 Nov 2012,67.800003
7 Nov 2012,67.849998
8 Nov 2012,66.75
9 Nov 2012,66.400002
12 Nov 2012,66.5
13 Nov 2012,66.349998
14 Nov 2012,66.650002
15 Nov 2012,66.849998
16 Nov 2012,66.849998
19 Nov 2012,67.900002
20 Nov 2012,67.699997
21 Nov 2012,67.650002
22 Nov 2012,68.699997
23 Nov 2012,68.300003
26 Nov 2012,68.150002
27 Nov 2012,68.099998
28 Nov 2012,67.849998
29 Nov 2012,68.5
30 Nov 2012,68.199997
3 Dec 2012,68.349998
4 Dec 2012,67.550003
5 Dec 2012,68
6 Dec 2012,68
7 Dec 2012,67.099998
10 Dec 2012,67.900002
11 Dec 2012,67.5
12 Dec 2012,66.75
13 Dec 2012,65.849998
14 Dec 2012,66.349998
17 Dec 2012,66
18 Dec 2012,65.75
19 Dec 2012,65
20 Dec 2012,64.949997
21 Dec 2012,65.150002
24 Dec 2012,65.75
27 Dec 2012,66.050003
28 Dec 2012,65.800003
31 Dec 2012,66.199997
2 Jan 2013,66.900002
3 Jan 2013,65.550003
4 Jan 2013,65.599998
7 Jan 2013,65.199997
8 Jan 2013,65.599998
9 Jan 2013,66.099998
10 Jan 2013,65.599998
11 Jan 2013,65.5
14 Jan 2013,65.5
15 Jan 2013,65.650002
16 Jan 2013,65.449997
17 Jan 2013,65.300003
18 Jan 2013,65.550003
21 Jan 2013,65.849998
22 Jan 2013,65.949997
23 Jan 2013,65.650002
24 Jan 2013,66.150002
25 Jan 2013,66.400002
28 Jan 2013,66.599998
29 Jan 2013,66.900002
30 Jan 2013,66.75
31 Jan 2013,67.199997
1 Feb 2013,67
4 Feb 2013,67.800003
5 Feb 2013,67.650002
6 Feb 2013,68.75
7 Feb 2013,69.099998
8 Feb 2013,69.550003
14 Feb 2013,70.199997
15 Feb 2013,71.199997
18 Feb 2013,70.099998
19 Feb 2013,70.849998
20 Feb 2013,71.25
21 Feb 2013,69.900002
22 Feb 2013,70.800003
25 Feb 2013,70.150002
26 Feb 2013,70.949997
27 Feb 2013,68.650002
28 Feb 2013,69.150002
1 Mar 2013,70.050003
4 Mar 2013,69.650002
5 Mar 2013,69.949997
6 Mar 2013,70.699997
7 Mar 2013,71.650002
8 Mar 2013,72.699997
11 Mar 2013,72.849998
12 Mar 2013,71.699997
13 Mar 2013,71
14 Mar 2013,72
15 Mar 2013,70.900002
18 Mar 2013,71.25
19 Mar 2013,72.800003
20 Mar 2013,71.150002
21 Mar 2013,71.800003
22 Mar 2013,71.199997
25 Mar 2013,71.199997
26 Mar 2013,71.599998
27 Mar 2013,72.050003
28 Mar 2013,73.25
2 Apr 2013,73.699997
3 Apr 2013,74.550003
5 Apr 2013,73.349998
8 Apr 2013,73.199997
9 Apr 2013,72.949997
10 Apr 2013,73.949997
11 Apr 2013,73.849998
12 Apr 2013,74.400002
15 Apr 2013,73.599998
16 Apr 2013,73.650002
17 Apr 2013,73.050003
18 Apr 2013,73.050003
19 Apr 2013,73.050003
22 Apr 2013,73.650002
23 Apr 2013,73.400002
24 Apr 2013,73.5
25 Apr 2013,74
26 Apr 2013,74.5
29 Apr 2013,75.099998
30 Apr 2013,75.800003
2 May 2013,75
3 May 2013,75.849998
6 May 2013,76.199997
7 May 2013,75.800003
8 May 2013,77.099998
9 May 2013,77.199997
10 May 2013,77.550003
13 May 2013,77.849998
14 May 2013,77.449997
15 May 2013,77.849998
16 May 2013,78.400002
20 May 2013,79.949997
21 May 2013,79.099998
22 May 2013,73.900002
23 May 2013,73.550003
24 May 2013,73.199997
27 May 2013,74.25
28 May 2013,74.75
29 May 2013,73.199997
30 May 2013,70.5
31 May 2013,68.349998
3 Jun 2013,69.150002
4 Jun 2013,68.900002
5 Jun 2013,67.650002
6 Jun 2013,67.150002
7 Jun 2013,66.949997
10 Jun 2013,67.199997
11 Jun 2013,67
13 Jun 2013,67.199997
14 Jun 2013,67.550003
17 Jun 2013,69.550003
18 Jun 2013,68.800003
19 Jun 2013,68.099998
20 Jun 2013,66.5
21 Jun 2013,67
24 Jun 2013,66.550003
25 Jun 2013,66.25
26 Jun 2013,66.699997
27 Jun 2013,67.550003
28 Jun 2013,66.900002
2 Jul 2013,68.300003
3 Jul 2013,66.599998
4 Jul 2013,68.050003
5 Jul 2013,68.300003
8 Jul 2013,66.849998
9 Jul 2013,68.599998
10 Jul 2013,68.800003
11 Jul 2013,70.650002
12 Jul 2013,69.199997
15 Jul 2013,68.650002
16 Jul 2013,68.300003
17 Jul 2013,69.5
18 Jul 2013,68.849998
19 Jul 2013,68.699997
22 Jul 2013,68.800003
23 Jul 2013,69.650002
24 Jul 2013,69.699997
25 Jul 2013,69.25
26 Jul 2013,69.300003
29 Jul 2013,69.5
30 Jul 2013,69.449997
31 Jul 2013,69.650002
1 Aug 2013,71.25
2 Aug 2013,71.599998
5 Aug 2013,71.300003
6 Aug 2013,70.300003
7 Aug 2013,69
8 Aug 2013,69.75
9 Aug 2013,69.650002
12 Aug 2013,69.949997
13 Aug 2013,70.300003
14 Aug 2013,70.300003
15 Aug 2013,71.300003
16 Aug 2013,70.900002
19 Aug 2013,71.150002
20 Aug 2013,69.849998
21 Aug 2013,69.25
22 Aug 2013,68.449997
23 Aug 2013,67.099998
26 Aug 2013,68.099998
27 Aug 2013,67
28 Aug 2013,65.800003
29 Aug 2013,66.099998
30 Aug 2013,66.849998
2 Sep 2013,67.849998
3 Sep 2013,67.699997
4 Sep 2013,67.650002
5 Sep 2013,68.900002
6 Sep 2013,68.349998
9 Sep 2013,67.849998
10 Sep 2013,67.300003
11 Sep 2013,66.550003
12 Sep 2013,66.25
13 Sep 2013,66.050003
16 Sep 2013,66.900002
17 Sep 2013,67.699997
18 Sep 2013,67.650002
19 Sep 2013,68
23 Sep 2013,68.050003
24 Sep 2013,68.099998
25 Sep 2013,67.900002
26 Sep 2013,67.300003
27 Sep 2013,67.650002
30 Sep 2013,69.400002
2 Oct 2013,68.400002
3 Oct 2013,68.050003
4 Oct 2013,67.900002
7 Oct 2013,67.949997
8 Oct 2013,68.099998
9 Oct 2013,67.599998
10 Oct 2013,67.550003
11 Oct 2013,68.099998
15 Oct 2013,67.550003
16 Oct 2013,67.349998
17 Oct 2013,66.650002
18 Oct 2013,66.300003
21 Oct 2013,66.400002
22 Oct 2013,66.199997
23 Oct 2013,66.400002
24 Oct 2013,65.900002
25 Oct 2013,65.150002
28 Oct 2013,64.949997
29 Oct 2013,65.449997
30 Oct 2013,65.400002
31 Oct 2013,64.599998
1 Nov 2013,64.199997
4 Nov 2013,64.050003
5 Nov 2013,63.150002
6 Nov 2013,63.25
7 Nov 2013,63.200001
8 Nov 2013,62.900002
11 Nov 2013,63.049999
12 Nov 2013,62.549999
13 Nov 2013,61.900002
14 Nov 2013,61.5
15 Nov 2013,61.75
18 Nov 2013,62.75
19 Nov 2013,62.049999
20 Nov 2013,62.849998
21 Nov 2013,62.700001
22 Nov 2013,62.75
25 Nov 2013,62.849998
26 Nov 2013,62.950001
27 Nov 2013,63.200001
28 Nov 2013,62.900002
29 Nov 2013,63
2 Dec 2013,63.349998
3 Dec 2013,62.75
4 Dec 2013,62.799999
5 Dec 2013,62.349998
6 Dec 2013,61.799999
9 Dec 2013,62
10 Dec 2013,61.25
11 Dec 2013,60.599998
12 Dec 2013,59.950001
13 Dec 2013,58.950001
16 Dec 2013,59.650002
17 Dec 2013,59.950001
18 Dec 2013,60.75
19 Dec 2013,59.950001
20 Dec 2013,61
23 Dec 2013,61.150002
24 Dec 2013,61.450001
27 Dec 2013,61.599998
30 Dec 2013,61.650002
31 Dec 2013,61.650002
2 Jan 2014,61.799999
3 Jan 2014,60.799999
6 Jan 2014,59.900002
7 Jan 2014,59.099998
8 Jan 2014,59.349998
9 Jan 2014,59.099998
10 Jan 2014,60
13 Jan 2014,59.150002
14 Jan 2014,59.950001
15 Jan 2014,59.599998
16 Jan 2014,59.450001
17 Jan 2014,60.349998
20 Jan 2014,60.700001
