date,price
2016/01/07,1.3
2016/01/08,1.35
2016/01/11,1.29
2016/01/12,1.26
2016/01/13,1.23
2016/01/14,1.21
2016/01/15,1.19
2016/01/18,1.14
2016/01/19,1.29
2016/01/20,1.16
2016/01/21,1.09
2016/01/22,1.06
2016/01/25,1.03
2016/01/26,0.98
2016/01/27,1
2016/01/28,0.99
2016/01/29,0.99
2016/02/01,1.03
2016/02/02,1.02
2016/02/03,1
2016/02/04,1.02
2016/02/05,1.02
2016/02/11,0.98
2016/02/12,0.99
2016/02/15,1
2016/02/16,1.01
2016/02/17,1.01
2016/02/18,1.07
2016/02/19,1.08
2016/02/22,1.11
2016/02/23,1.09
2016/02/24,1.07
2016/02/25,1.07
2016/02/26,1.07
2016/02/29,1.07
2016/03/01,1.07
2016/03/02,1.16
2016/03/03,1.16
2016/03/04,1.16
2016/03/07,1.19
2016/03/08,1.22
2016/03/09,1.17
2016/03/10,1.18
2016/03/11,1.17
2016/03/14,1.17
2016/03/15,1.11
2016/03/16,1.12
2016/03/17,1.14
2016/03/18,1.32
2016/03/21,1.28
2016/03/22,1.28
2016/03/23,1.29
2016/03/24,1.28
2016/03/29,1.3
2016/03/30,1.27
2016/03/31,1.29
2016/04/01,1.25
2016/04/05,1.25
2016/04/06,1.25
2016/04/07,1.4
2016/04/08,1.47
2016/04/11,1.46
2016/04/12,1.52
2016/04/13,1.74
2016/04/14,1.71
2016/04/15,1.65
2016/04/18,1.62
2016/04/19,1.7
2016/04/20,1.65
2016/04/21,1.64
2016/04/22,1.66
2016/04/25,1.57
2016/04/26,1.59
2016/04/27,1.6
2016/04/28,1.6
2016/04/29,1.63
2016/05/03,1.64
2016/05/04,1.66
2016/05/05,1.67
2016/05/06,1.64
2016/05/09,1.6
2016/05/10,1.63
2016/05/11,1.6
2016/05/12,1.59
2016/05/13,1.53
2016/05/16,1.5
2016/05/17,1.51
2016/05/18,1.51
2016/05/19,1.6
2016/05/20,1.61
2016/05/23,1.6
2016/05/24,1.6
2016/05/25,1.6
2016/05/26,1.51
2016/05/27,1.51
2016/05/30,1.52
2016/05/31,1.52
2016/06/01,1.55
2016/06/02,1.54
2016/06/03,1.55
2016/06/06,1.54
2016/06/07,1.55
2016/06/08,1.58
2016/06/10,1.53
2016/06/13,1.59
2016/06/14,1.62
2016/06/15,1.62
2016/06/16,1.61
2016/06/17,1.55
2016/06/20,1.6
2016/06/21,1.59
2016/06/22,1.56
2016/06/23,1.59
2016/06/24,1.57
2016/06/27,1.58
2016/06/28,1.58
2016/06/29,1.58
2016/06/30,1.59
2016/07/04,1.6
2016/07/05,1.59
2016/07/06,1.59
2016/07/07,1.58
2016/07/08,1.8
2016/07/11,1.73
2016/07/12,1.88
2016/07/13,1.86
2016/07/14,1.82
2016/07/15,1.9
2016/07/18,1.9
2016/07/19,1.89
2016/07/20,1.83
2016/07/21,1.81
2016/07/22,1.8
2016/07/25,1.83
2016/07/26,1.8
2016/07/27,1.75
2016/07/28,1.77
2016/07/29,1.75
2016/08/01,1.83
2016/08/02,1.83
2016/08/03,1.89
2016/08/04,1.91
2016/08/05,1.88
2016/08/08,1.88
2016/08/09,1.9
2016/08/10,1.93
2016/08/11,1.95
2016/08/12,1.94
2016/08/15,1.94
2016/08/16,1.94
2016/08/17,1.97
2016/08/18,2.19
2016/08/19,2.44
2016/08/22,2.58
2016/08/23,2.56
2016/08/24,2.55
2016/08/25,2.94
2016/08/26,2.74
2016/08/29,2.91
2016/08/30,2.88
2016/08/31,2.84
2016/09/01,2.82
2016/09/02,2.95
2016/09/05,3
2016/09/06,3.27
2016/09/07,3.2
2016/09/08,3.28
2016/09/09,3.05
2016/09/12,3.01
2016/09/13,3.04
2016/09/14,3.04
2016/09/15,3.16
2016/09/19,3.31
2016/09/20,3.24
2016/09/21,3.22
2016/09/22,3.23
2016/09/23,3.23
2016/09/26,3.13
2016/09/27,3.12
2016/09/28,3.1
2016/09/29,3.12
2016/09/30,3.22
2016/10/03,3.42
2016/10/04,3.45
2016/10/05,3.73
2016/10/06,3.7
2016/10/07,3.98
2016/10/11,4.14
2016/10/12,4.29
2016/10/13,4.17
2016/10/14,4.14
2016/10/17,3.88
2016/10/18,3.86
2016/10/19,3.96
2016/10/20,3.92
2016/10/21,3.92
2016/10/24,4
2016/10/25,4.15
2016/10/26,4.13
2016/10/27,4.01
2016/10/28,4.01
2016/10/31,3.9
2016/11/01,3.87
2016/11/02,3.68
2016/11/03,3.65
2016/11/04,3.67
2016/11/07,3.7
2016/11/08,3.77
2016/11/09,3.69
2016/11/10,4.03
2016/11/11,3.95
2016/11/14,4
2016/11/15,3.9
2016/11/16,3.83
2016/11/17,3.82
2016/11/18,3.87
2016/11/21,3.87
2016/11/22,3.86
2016/11/23,3.82
2016/11/24,3.84
2016/11/25,3.98
2016/11/28,4.17
2016/11/29,4.18
2016/11/30,4.11
2016/12/01,4.12
2016/12/02,4.31
2016/12/05,4.14
2016/12/06,4.3
2016/12/07,4.29
2016/12/08,4.13
2016/12/09,4.1
2016/12/12,4
2016/12/13,3.92
2016/12/14,3.99
2016/12/15,3.98
2016/12/16,4.22
2016/12/19,4.13
2016/12/20,3.98
2016/12/21,3.99
2016/12/22,4
2016/12/23,4
2016/12/28,3.91
2016/12/29,3.98
2016/12/30,4
2017/01/03,4
2017/01/04,4.07
2017/01/05,4.29
2017/01/06,4.51
2017/01/09,4.58
2017/01/10,4.6
2017/01/11,4.9
2017/01/12,4.75
2017/01/13,4.86
2017/01/16,4.78
2017/01/17,4.89
2017/01/18,5.09
2017/01/19,5.18
2017/01/20,5.1
2017/01/23,4.86
2017/01/24,4.87
2017/01/25,5.1
2017/01/26,5.18
2017/01/27,5.24
2017/02/01,5.56
2017/02/02,5.85
2017/02/03,5.75
2017/02/06,5.82
2017/02/07,5.97
2017/02/08,5.99
2017/02/09,6.01
2017/02/10,5.84
2017/02/13,5.73
2017/02/14,5.67
2017/02/15,5.78
2017/02/16,5.58
2017/02/17,5.64
2017/02/20,6.09
2017/02/21,6.03
2017/02/22,6.25
2017/02/23,6.33
2017/02/24,5.85
2017/02/27,5.71
2017/02/28,5.7
2017/03/01,5.68
2017/03/02,5.7
2017/03/03,6.01
2017/03/06,6.03
2017/03/07,5.99
2017/03/08,5.87
2017/03/09,5.8
2017/03/10,5.9
2017/03/13,6.22
2017/03/14,6.04
2017/03/15,6.12
2017/03/16,6.33
2017/03/17,6.08
2017/03/20,6.21
2017/03/21,6.14
2017/03/22,6.06
2017/03/23,5.79
2017/03/24,5.97
2017/03/27,5.85
2017/03/28,5.83
2017/03/29,5.89
2017/03/30,5.86
2017/03/31,5.8
2017/04/03,5.84
2017/04/05,5.81
2017/04/06,5.66
2017/04/07,5.39
2017/04/10,5.26
2017/04/11,5.42
2017/04/12,5.42
2017/04/13,5.59
2017/04/18,5.55
2017/04/19,5.7
2017/04/20,6.05
2017/04/21,6.07
2017/04/24,6.21
2017/04/25,6.21
2017/04/26,6.37
2017/04/27,6.33
2017/04/28,6.61
2017/05/02,6.85
2017/05/04,6.58
2017/05/05,6.26
2017/05/08,6.45
2017/05/09,6.81
2017/05/10,6.83
2017/05/11,6.57
2017/05/12,6.49
2017/05/15,6.54
2017/05/16,6.52
2017/05/17,6.64
2017/05/18,6.22
2017/05/19,6.06
2017/05/22,6.14
2017/05/23,6.05
2017/05/24,5.97
2017/05/25,5.99
2017/05/26,6.08
2017/05/29,5.97
2017/05/31,5.9
2017/06/01,6
2017/06/02,6.17
2017/06/05,6.09
2017/06/06,5.92
2017/06/07,6
2017/06/08,6.28
2017/06/09,6.22
2017/06/12,6.13
2017/06/13,6.16
2017/06/14,6.06
2017/06/15,5.95
2017/06/16,5.97
2017/06/19,6.1
2017/06/20,6.3
2017/06/21,6.59
2017/06/22,6.63
2017/06/23,6.95
2017/06/26,7.57
2017/06/27,7.52
2017/06/28,7.26
2017/06/29,7.62
2017/06/30,7.71
2017/07/03,7.81
2017/07/04,7.54
2017/07/05,7.47
2017/07/06,7.36
2017/07/07,7.19
2017/07/10,7.39
2017/07/11,7.43
2017/07/12,7.76
2017/07/13,7.99
2017/07/14,7.89
2017/07/17,8.38
2017/07/18,8.93
2017/07/19,8.78
2017/07/20,8.56
2017/07/21,8.59
2017/07/24,8.65
2017/07/25,8.74
2017/07/26,8.55
2017/07/27,8.47
2017/07/28,8.26
2017/07/31,8.43
2017/08/01,8.53
2017/08/02,8.61
2017/08/03,8.44
2017/08/04,8.69
2017/08/07,9.65
2017/08/08,9.8
2017/08/09,10.22
2017/08/10,13.14
2017/08/11,12.58
2017/08/14,15.06
2017/08/15,14.66
2017/08/16,15.28
2017/08/17,14.78
2017/08/18,14.88
2017/08/21,14.94
2017/08/22,14.72
2017/08/23,14.72
2017/08/24,18.040001
2017/08/25,18.120001
2017/08/28,19.16
2017/08/29,21.85
2017/08/30,19.24
2017/08/31,18.24
2017/09/01,19.6
2017/09/04,18.9
2017/09/05,18.860001
2017/09/06,18.5
2017/09/07,18.200001
2017/09/08,16.42
2017/09/11,14.12
2017/09/12,15.4
2017/09/13,14.64
2017/09/14,14.7
2017/09/15,14.12
2017/09/18,13.9
2017/09/19,13.06
2017/09/20,14.56
2017/09/21,14.34
2017/09/22,13.76
2017/09/25,13.36
2017/09/26,12.94
2017/09/27,13.88
2017/09/28,13.76
2017/09/29,14.12
2017/10/03,15.2
2017/10/04,16.200001
2017/10/06,15.9
2017/10/09,15.46
2017/10/10,16.48
2017/10/11,15.7
2017/10/12,16.040001
2017/10/13,15.86
2017/10/16,15.44
2017/10/17,15.1
2017/10/18,14.92
2017/10/19,15
2017/10/20,15.54
2017/10/23,18.360001
2017/10/24,18.18
2017/10/25,18.32
2017/10/26,18.059999
2017/10/27,16.719999
2017/10/30,16.940001
2017/10/31,17.440001
2017/11/01,17.32
2017/11/02,16.799999
2017/11/03,16.92
2017/11/06,17.26
2017/11/07,17.26
2017/11/08,17.18
2017/11/09,18.879999
2017/11/10,18.299999
2017/11/13,17.559999
2017/11/14,17.08
2017/11/15,16.620001
2017/11/16,16.82
2017/11/17,16.559999
2017/11/20,16.18
2017/11/21,16.24
2017/11/22,16.02
2017/11/23,16.4
2017/11/24,16.940001
2017/11/27,16.68
2017/11/28,16.379999
2017/11/29,16.58
2017/11/30,16.9
2017/12/01,16.139999
2017/12/04,16.059999
2017/12/05,15.08
2017/12/06,13.74
2017/12/07,13.16
2017/12/08,13.7
2017/12/11,13.4
2017/12/12,12.98
2017/12/13,12.58
2017/12/14,12.12
2017/12/15,11.26
2017/12/18,10.26
2017/12/19,11.22
2017/12/20,10.76
2017/12/21,10.86
2017/12/22,10.98
2017/12/27,10.54
2017/12/28,11.2
2017/12/29,11
2018/01/02,12.34
2018/01/03,12.66
2018/01/04,12.3
2018/01/05,12.26
2018/01/08,12.16
2018/01/09,11.94
2018/01/10,12.14
2018/01/11,12.72
2018/01/12,12.32
2018/01/15,12.5
2018/01/16,12.1
2018/01/17,11.72
2018/01/18,11.3
2018/01/19,11.52
2018/01/22,11.46
2018/01/23,11.4
2018/01/24,11.3
2018/01/25,11.02
2018/01/26,10.74
2018/01/29,10.46
2018/01/30,10.38
2018/01/31,10.7
2018/02/01,10.62
2018/02/02,10.74
2018/02/05,10.66
2018/02/06,9.8
2018/02/07,9.74
2018/02/08,9.62
2018/02/09,9.09
2018/02/12,9.66
2018/02/13,10.58
2018/02/14,10.78
2018/02/15,10.94
2018/02/20,11.2
2018/02/21,11.2
2018/02/22,10.9
2018/02/23,10.94
2018/02/26,11.8
2018/02/27,11.46
2018/02/28,11.2
2018/03/01,11.6
2018/03/02,11.2
2018/03/05,10.64
2018/03/06,10.7
2018/03/07,10.8
2018/03/08,10.72
2018/03/09,11.34
2018/03/12,11.24
2018/03/13,11.42
2018/03/14,11.1
2018/03/15,11.34
2018/03/16,11.14
2018/03/19,11.82
2018/03/20,11.88
2018/03/21,11.12
2018/03/22,10.82
2018/03/23,10.28
2018/03/26,10.2
2018/03/27,10.42
2018/03/28,10
2018/03/29,10.02
2018/04/03,9.81
2018/04/04,9.58
2018/04/06,9.14
2018/04/09,9.4
2018/04/10,11.3
2018/04/11,11.46
2018/04/12,11.54
2018/04/13,11.6
2018/04/16,11.16
2018/04/17,10.68
2018/04/18,10.28
2018/04/19,10.44
2018/04/20,9.91
2018/04/23,9.72
2018/04/24,9.67
2018/04/25,9.56
2018/04/26,9.16
2018/04/27,9.35
2018/04/30,9.7
2018/05/02,9.84
2018/05/03,9.72
2018/05/04,9.74
2018/05/07,9.85
2018/05/08,10.02
2018/05/09,9.94
2018/05/10,10.08
2018/05/11,7.03
2018/05/14,6.62
2018/05/15,7.01
2018/05/16,7.02
2018/05/17,6.99
2018/05/18,7.05
2018/05/21,6.98
2018/05/23,6.85
2018/05/24,6.7
2018/05/25,6.9
2018/05/28,6.96
2018/05/29,6.86
2018/05/30,6.54
2018/05/31,6.67
2018/06/01,6.67
2018/06/04,6.69
2018/06/05,6.95
2018/06/06,7.27
2018/06/07,7.04
2018/06/08,6.98
2018/06/11,7.18
2018/06/12,7.09
2018/06/13,7.07
2018/06/14,6.92
2018/06/15,6.89
2018/06/19,6.38
2018/06/20,6.69
2018/06/21,6.46
2018/06/22,6.6
2018/06/25,6.29
2018/06/26,6.2
2018/06/27,6.05
2018/06/28,5.73
2018/06/29,5.95
2018/07/03,5.8
2018/07/04,5.52
2018/07/05,5.06
2018/07/06,4.9
2018/07/09,5.6
2018/07/10,5.7
2018/07/11,5.45
2018/07/12,5.49
2018/07/13,5.5
2018/07/16,4.75
2018/07/17,4.35
2018/07/18,4.57
2018/07/19,4.45
2018/07/20,4.43
2018/07/23,4.59
2018/07/24,7.05
2018/07/25,6.43
2018/07/26,6.07
2018/07/27,6.08
2018/07/30,5.89
2018/07/31,5.65
2018/08/01,6.09
2018/08/02,5.91
2018/08/03,5.77
2018/08/06,5.65
2018/08/07,5.81
2018/08/08,5.69
2018/08/09,5.76
2018/08/10,6.24
2018/08/13,6.03
2018/08/14,5.74
2018/08/15,5.46
2018/08/16,5.5
2018/08/17,5.48
2018/08/20,5.53
2018/08/21,5.72
2018/08/22,5.67
2018/08/23,5.82
2018/08/24,5.85
2018/08/27,5.41
2018/08/28,5.38
2018/08/29,5.34
2018/08/30,5.13
2018/08/31,5.07
2018/09/03,5.11
2018/09/04,5.17
2018/09/05,5.02
2018/09/06,4.85
2018/09/07,5.18
2018/09/10,5.21
2018/09/11,5.11
2018/09/12,5.05
2018/09/13,5.18
2018/09/14,5.19
2018/09/17,5.13
2018/09/18,5.19
2018/09/19,5.2
2018/09/20,5.19
2018/09/21,5.31
2018/09/24,5.17
2018/09/26,5.1
2018/09/27,5.1
2018/09/28,5.06
2018/10/02,4.96
2018/10/03,5
2018/10/04,4.97
2018/10/05,4.85
2018/10/08,4.62
2018/10/09,4.68
2018/10/10,4.8
2018/10/11,4.4
2018/10/12,4.48
2018/10/15,4.37
2018/10/16,4.28
2018/10/18,4.22
2018/10/19,4.44
2018/10/22,4.47
2018/10/23,4.27
2018/10/24,4.12
2018/10/25,4.05
2018/10/26,3.93
2018/10/29,3.8
2018/10/30,3.65
2018/10/31,3.71
2018/11/01,3.98
2018/11/02,4.23
2018/11/05,4.26
2018/11/06,4.39
2018/11/07,4.23
2018/11/08,4.26
2018/11/09,4.28
2018/11/12,4.92
2018/11/13,4.75
2018/11/14,4.75
2018/11/15,4.73
2018/11/16,4.75
2018/11/19,4.73
2018/11/20,4.58
2018/11/21,4.58
2018/11/22,4.5
2018/11/23,4.41
2018/11/26,4.42
2018/11/27,4.5
2018/11/28,4.48
2018/11/29,4.57
2018/11/30,4.55
2018/12/03,4.8
2018/12/04,4.78
2018/12/05,4.63
2018/12/06,4.48
2018/12/07,4.42
2018/12/10,4.23
2018/12/11,4.4
2018/12/12,4.3
2018/12/13,4.39
2018/12/14,4.25
2018/12/17,4.22
2018/12/18,4.17
2018/12/19,4.26
2018/12/20,4.16
2018/12/21,4.12
2018/12/24,4.19
2018/12/27,4.28
2018/12/28,4.4
2018/12/31,4.45
2019/01/02,4.22
2019/01/03,4.12
2019/01/04,4.35
2019/01/07,4.45
2019/01/08,4.47
2019/01/09,4.66
2019/01/10,4.6
2019/01/11,4.65
2019/01/14,4.42
2019/01/15,4.51
2019/01/16,4.22
2019/01/17,4.17
2019/01/18,4.17
2019/01/21,4.19
2019/01/22,4.12
2019/01/23,4.07
2019/01/24,4.18
2019/01/25,4.32
2019/01/28,4.4
2019/01/29,4.39
2019/01/30,4.35
2019/01/31,4.41
2019/02/01,4.45
2019/02/04,4.5
2019/02/08,4.58
2019/02/11,4.86
2019/02/12,4.83
2019/02/13,5.25
2019/02/14,5.12
2019/02/15,4.91
2019/02/18,5.13
2019/02/19,5.66
2019/02/20,5.69
2019/02/21,6.23
2019/02/22,6.48
2019/02/25,6.85
2019/02/26,6.64
2019/02/27,6.4
2019/02/28,6.52
2019/03/01,6.67
2019/03/04,6.7
2019/03/05,6.84
2019/03/06,7.2
2019/03/07,6.84
2019/03/08,6.97
2019/03/11,6.99
2019/03/12,7.08
2019/03/13,7.08
2019/03/14,6.78
2019/03/15,6.8
2019/03/18,6.78
2019/03/19,6.73
2019/03/20,6.49
2019/03/21,6.75
2019/03/22,6.83
2019/03/25,6.61
2019/03/26,6.78
2019/03/27,6.89
2019/03/28,6.72
2019/03/29,6.66
2019/04/01,7.19
2019/04/02,7.78
2019/04/03,8.11
2019/04/04,8.26
2019/04/08,9.09
2019/04/09,9.09
2019/04/10,8.82
2019/04/11,8.42
2019/04/12,8.44
2019/04/15,8.53
2019/04/16,8.55
2019/04/17,8.67
2019/04/18,8.58
2019/04/23,8.65
2019/04/24,8.57
2019/04/25,8.23
2019/04/26,8.15
2019/04/29,8.05
2019/04/30,8.09
2019/05/02,8.11
2019/05/03,8.41
2019/05/06,8.05
2019/05/07,8.12
2019/05/08,7.43
2019/05/09,7.21
2019/05/10,7.67
2019/05/14,7.13
2019/05/15,7.64
2019/05/16,7.42
2019/05/17,6.25
2019/05/20,5.73
2019/05/21,5.94
2019/05/22,5.9
2019/05/23,5.4
2019/05/24,5.42
2019/05/27,5.47
2019/05/28,5.63
2019/05/29,5.55
2019/05/30,5.46
2019/05/31,5.53
2019/06/03,5.62
2019/06/04,5.41
2019/06/05,5.55
2019/06/06,5.48
2019/06/10,6.28
2019/06/11,6.04
2019/06/12,5.69
2019/06/13,5.85
2019/06/14,5.63
2019/06/17,5.71
2019/06/18,5.66
2019/06/19,6.08
2019/06/20,6.07
2019/06/21,6.02
2019/06/24,5.92
2019/06/25,5.75
2019/06/26,5.79
2019/06/27,6.13
2019/06/28,5.95
2019/07/02,6.79
2019/07/03,6.55
2019/07/04,6.25
2019/07/05,6.41
2019/07/08,6.19
2019/07/09,6.25
2019/07/10,6.56
2019/07/11,6.63
2019/07/12,6.42
2019/07/15,6.92
2019/07/16,7.06
2019/07/17,7.01
2019/07/18,7.12
2019/07/19,7.5
2019/07/22,7.6
2019/07/23,7.8
2019/07/24,7.93
2019/07/25,7.68
2019/07/26,7.8
2019/07/29,7.72
2019/07/30,7.75
2019/07/31,7.68
2019/08/01,7.4
2019/08/02,6.8
2019/08/05,6.51
2019/08/06,6.6
2019/08/07,6.62
2019/08/08,6.79
2019/08/09,6.81
2019/08/12,7.35
2019/08/13,7.41
2019/08/14,7.52
2019/08/15,7.48
2019/08/16,7.55
2019/08/19,7.9
2019/08/20,7.76
2019/08/21,7.56
2019/08/22,7.55
2019/08/23,7.41
2019/08/26,7.22
2019/08/27,7.28
2019/08/28,7.14
2019/08/29,7.13
2019/08/30,7.23
2019/09/02,7.11
2019/09/03,7.33
2019/09/04,7.49
2019/09/05,7.74
2019/09/06,8.49
2019/09/09,8.66
2019/09/10,8.67
2019/09/11,8.77
2019/09/12,9.23
2019/09/13,9.09
2019/09/16,8.92
2019/09/17,8.54
2019/09/18,9.17
2019/09/19,9.51
2019/09/20,9.24
2019/09/23,8.78
2019/09/24,8.9
2019/09/25,8.47
2019/09/26,8.4
2019/09/27,8.56
2019/09/30,8.45
2019/10/02,8.53
2019/10/03,8.8
2019/10/04,8.59
2019/10/08,8.79
2019/10/09,8.52
2019/10/10,9.15
2019/10/11,9.29
2019/10/14,9.44
2019/10/15,9.79
2019/10/16,9.74
2019/10/17,9.91
2019/10/18,10.28
2019/10/21,9.8
2019/10/22,9.84
2019/10/23,9.7
2019/10/24,9.7
2019/10/25,9.79
2019/10/28,10.24
2019/10/29,10.28
2019/10/30,10.2
2019/10/31,10.44
2019/11/01,10.52
2019/11/04,10.72
2019/11/05,10.94
2019/11/06,10.72
2019/11/07,11
2019/11/08,10.88
2019/11/11,10.48
